model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
gg_1d,1,1000,11,1429424934,0.6,0.17426262424793615,0.2293508205797688,0.3825101599281568,0.007350034510243043
gg_1d,1,1000,11,1429424934,0.848528137424,0.4576772823468618,0.5232997465816467,0.3704914763333934,0.009923412021508126
gg_1d,1,1000,11,1429424934,1.2,0.7974264973872529,0.9723779050820544,0.34515646919133364,0.014819863850820214
gg_1d,1,1000,12,2437408156,0.02,0.8201205683486412,0.7105104078083403,0.3706277309639564,0.005146490740644776
gg_1d,1,1000,12,2437408156,0.026516504294,0.45063276300093325,0.3828060512646178,0.36038321758039416,0.004662443228443337
gg_1d,1,1000,12,2437408156,0.0375,0.45286118044805335,0.3154200624720773,0.3777606920433361,0.004453299168370533
gg_1d,1,1000,12,2437408156,0.053033008589,0.10338392933493346,0.09545071073898818,0.40274975167277327,0.005608965318504891
gg_1d,1,1000,12,2437408156,0.075,0.10354132324744025,0.06848407671935967,0.4033729243596724,0.006529787570537717
gg_1d,1,1000,12,2437408156,0.106066017178,0.0740111609754619,0.05991843172874731,0.4151639886691191,0.00628252571521957
gg_1d,1,1000,12,2437408156,0.15,0.1148974860465306,0.06609105635360235,0.4184428719352372,0.005935690042752664
gg_1d,1,1000,12,2437408156,0.212132034356,0.1764858204043862,0.11346440738391511,0.41320179328894713,0.0057343919293059405
gg_1d,1,1000,12,2437408156,0.3,0.16604359139476088,0.10399045988527095,0.39881746263281326,0.0060139724967762905
gg_1d,1,1000,12,2437408156,0.424264068712,0.09112315457777598,0.12013955792241347,0.3885941497876321,0.006357074907586214
gg_1d,1,1000,12,2437408156,0.6,0.2686694197102346,0.318178464638917,0.3814765597283637,0.007647858597728917
gg_1d,1,1000,12,2437408156,0.848528137424,0.6178043824840631,0.6885275381598226,0.3682705091059007,0.011164583940498945
gg_1d,1,1000,12,2437408156,1.2,0.9353544971553598,1.0991401435569912,0.35101349335079224,0.01607259322014124
gg_1d,1,1000,13,2569716528,0.02,0.4100430000756168,0.5826585634721013,0.7949779035450877,0.012251720778419534
gg_1d,1,1000,13,2569716528,0.026516504294,0.47331011640454435,0.6039371663338159,0.793203519516363,0.012965249564477647
gg_1d,1,1000,13,2569716528,0.0375,0.4688336308059742,0.5760936084961688,0.7205803593863365,0.012334784348829588
gg_1d,1,1000,13,2569716528,0.053033008589,0.43310422922554404,0.5279575417586239,0.6282083731620164,0.011277230597948404
gg_1d,1,1000,13,2569716528,0.075,0.35427276495093984,0.49551852741446406,0.5570937499306876,0.010582513488920281
gg_1d,1,1000,13,2569716528,0.106066017178,0.3522067825137851,0.4542407667638524,0.5108500909642689,0.009512418765063674
gg_1d,1,1000,13,2569716528,0.15,0.2577785323043571,0.3303083721265327,0.4755748072148062,0.008332181015311293
gg_1d,1,1000,13,2569716528,0.212132034356,0.26686383237734423,0.2543511974501766,0.4556716045723011,0.007185936017989654
gg_1d,1,1000,13,2569716528,0.3,0.039512606222657176,0.054641735547977605,0.4445393616909829,0.006291929859721515
gg_1d,1,1000,13,2569716528,0.424264068712,0.07657110820671242,0.0713467541765597,0.42510269325031447,0.006594732383004078
