model_id,dim,M,rep,seed,h,ise
gg_1d,1,1000,13,2569716528,0.3,0.054641735547977605
gg_1d,1,1000,13,2569716528,0.424264068712,0.0713467541765597
gg_1d,1,1000,13,2569716528,0.6,0.27523125190878683
gg_1d,1,1000,13,2569716528,0.848528137424,0.6169517680073145
gg_1d,1,1000,13,2569716528,1.2,1.0351719389601752
gg_1d,1,1000,14,915442270,0.02,0.47459700693930046
gg_1d,1,1000,14,915442270,0.026516504294,0.501026326034549
gg_1d,1,1000,14,915442270,0.0375,0.5547133852688683
gg_1d,1,1000,14,915442270,0.053033008589,0.48374966045303686
gg_1d,1,1000,14,915442270,0.075,0.3110687886630207
gg_1d,1,1000,14,915442270,0.106066017178,0.255517157280264
gg_1d,1,1000,14,915442270,0.15,0.2846950687364291
gg_1d,1,1000,14,915442270,0.212132034356,0.3221344672615992
gg_1d,1,1000,14,915442270,0.3,0.23262243013311518
gg_1d,1,1000,14,915442270,0.424264068712,0.2057448415833407
gg_1d,1,1000,14,915442270,0.6,0.3744550686871951
gg_1d,1,1000,14,915442270,0.848528137424,0.6382374803552074
gg_1d,1,1000,14,915442270,1.2,1.116475781143459
gg_1d,1,1000,15,802017219,0.02,1.258811601338407
gg_1d,1,1000,15,802017219,0.026516504294,1.2184788303271286
gg_1d,1,1000,15,802017219,0.0375,0.911164289679006
gg_1d,1,1000,15,802017219,0.053033008589,0.7124250773194662
gg_1d,1,1000,15,802017219,0.075,0.544664614910765
gg_1d,1,1000,15,802017219,0.106066017178,0.49596797703970963
gg_1d,1,1000,15,802017219,0.15,0.4207472492696685
gg_1d,1,1000,15,802017219,0.212132034356,0.33263903503191655
gg_1d,1,1000,15,802017219,0.3,0.19425746789579704
gg_1d,1,1000,15,802017219,0.424264068712,0.1191911240142943
gg_1d,1,1000,15,802017219,0.6,0.19269348393856942
gg_1d,1,1000,15,802017219,0.848528137424,0.5816788727634175
gg_1d,1,1000,15,802017219,1.2,1.0578782772266566
gg_1d,1,1000,16,984129068,0.02,0.3739532855865117
gg_1d,1,1000,16,984129068,0.026516504294,0.43345491688481336
gg_1d,1,1000,16,984129068,0.0375,0.5066962245334911
